LATITUDE,LONGITUDE,NAME,STID,CELLS11,CELLS12,CELLS13
33.949167,-116.657222,WHITEWATER,WWAC1,80db3dc,80db3db,80db3dac
41.622278,-120.161444,SURPRISE VALLEY,SSYC1,54cbb24,54cbb25,54cbb24c
36.697333,-119.018703,PINEHURST,PHRC1,80956d4,80956d1,80956d1c
38.565278,-119.459167,WALKER,WALC1,80977f4,80977f3,80977f2c
32.836425,-116.671547,ALPINE,ANEC1,80d963c,80d9639,80d9638c
39.561944,-120.047778,DOG VALLEY,DOGC1,809950c,809950d,809950c4
34.315989,-117.5037,MORMON ROCK,MNCC1,80c340c,80c340f,80c340e4
37.15111,-119.50528,A.G. WISHON POWERPLANT NEAR NORTH FORK 7SSE,AGWC1,809433c,809433f,809433fc
39.16361,-120.23861,ALPINE MEADOWS,AMBC1,809bd74,809bd75,809bd744
36.12639,-118.30889,BEACH MEADOWS NEAR OLANCHA 20SW (BCH),BCHC1,80c0154,80c0155,80c01554
40.61694,-122.56694,BRANDY CREEK NEAR SHASTA 4WNW,BDYC1,54d2f14,54d2f11,54d2f114
41.085,-122.94333,BIG FLAT NEAR TRINITY CENTER 14WNW  (BFL),BFLC1,54d2184,54d2185,54d21854
38.54694,-121.33778,BRANCH CENTER,BHCC1,809ac34,809ac35,809ac34c
38.45,-120.03306,BLOODS CREEK NEAR BEAR VALLEY 1SE  (BLD),BLCC1,8097564,8097565,80975644
38.37694,-120.19194,BLACK SPRINGS NEAR BIG MEADOWS 5SW  (BLS),BLSC1,8090ab4,8090ab1,8090ab14
37.06694,-119.4,BALD MOUNTAIN NEAR AUBERRY 5E  (BDM),BMOC1,8095b54,8095b53,8095b524
36.56333,-118.345,CRABTREE MEADOWS METEOROLOGICAL STATION NEAR LONEPINE 16WSW (CBT),CBTC1,80bff2c,80bff2f,80bff2f4
41.08306,-122.71694,COFFEE RIDGE NEAR TRINITY CENTER 7N (CFR),CFRC1,54d20fc,54d20fd,54d20fcc
37.41,-119.49,CHILKOOT MEADOW NEAR BASS LAKE 8NE  (CHM),CHMC1,809681c,8096819,80968194
36.47333,-118.46333,CHAGOOPA PLATEAU NEAR MINERAL KING 7E  (CHP),CHPC1,80bff74,80bff75,80bff74c
40.63889,-122.66694,CLEAR CREEK NEAR WHISKEYTOWN 7W,CLCC1,54d2f74,54d2f77,54d2f77c
38.69333,-120.04167,CAPLES LAKE NEAR KIRKWOOD 1E  (CAP),CPLC1,8099f14,8099f17,8099f164
36.77722,-118.42611,CHARLOTTE LAKE NEAR INDEPENDENCE 13W (CRL),CRLC1,80bfc3c,80bfc3b,80bfc3bc
36.2,-118.26806,CASA VIEJA MEADOWS NEAR OLANCHA 15WSW  (CSV),CVMC1,80c06b4,80c06b7,80c06b64
38.19806,-120.36694,CALAVERAS RANGER STATION NEAR AVERY 1S  (CVS),CVSC1,8090bac,8090baf,8090baec
36.48333,-118.17667,COTTONWOOD LAKES NEAR LONE PINE 11SW  (CWD),CWDC1,80bf89c,80bf89d,80bf89c4
38.33194,-119.65306,DEADMAN CREEK NEAR KENNEDY MEADOW 6ENE  (DDM),DDMC1,80976c4,80976c3,80976c34
40.7,-122.1,DIDDY WELLS NEAR REDDING 18SW,DDWC1,54d29cc,54d29cb,54d29cbc
39.3,-120.825,DEER CREEK FOREBAY NEAR DUTCH FLAT 7N  (DRC),DKFC1,809b9cc,809b9cb,809b9cbc
36.90917,-119.08861,BALCH POWERHOUSE NEAR TRIMMER 12E,DNPC1,8095a1c,8095a1b,8095a1ac
39.325,-120.28139,DONNER LAKE NEAR TRUCKEE 5W,DNRC1,809be74,809be77,809be764
39.26389,-120.76667,DRUM POWERHOUSE NEAR BLUE CANYON 4W  (DPH),DPHC1,809b9bc,809b9bd,809b9bcc
37.585,-120.26722,LAKE MCCLURE AT EXCHEQUER DAM NEAR SNELLING 10ENE (EXC),EXQC1,8091314,8091317,8091316c
39.51694,-121.26611,FORBESTOWN 4NNW  (FBS),FBSC1,809cbd4,809cbd7,809cbd7c
38.805,-120.21306,FORNI RIDGE NEAR STRAWBERRY 4W  (FRN),FOIC1,809a214,809a213,809a212c
36.995,-119.69194,FRIANT DAM NEAR FRIANT 1NE  (FRT),FRIC1,8094474,8094473,80944734
38.69167,-121.13,FOLSOM LAKE - DYKE 8,FSLC1,809ae44,809ae47,809ae47c
37.76694,-119.775,GIN FLAT NEAR EL PORTAL 7N (GIN),GFTC1,8096e84,8096e81,8096e80c
39.07306,-120.62861,GREEK STORE NEAR SODA SPRINGS 20SSW  (GKS),GKSC1,809bba4,809bba1,809bba04
38.20417,-119.89306,GIANELLI MEADOW NEAR STRAWBERRY 6E  (GNL),GNLC1,809738c,809738b,809738ac
41.13306,-122.28306,GIRARD RIDGE NEAR CASTELLA 2ESE,GRDC1,54cdf2c,54cdf29,54cdf29c
37.555,-119.23806,GREEN MOUNTAIN NEAR MAMMOTH LAKES 18SW  (GRM),GRMC1,80967a4,80967a7,80967a74
39.91694,-120.645,GRIZZLY RIDGE NEAR PORTOLA 12WNW  (GRZ),GRZC1,809c444,809c445,809c4444
37.27,-119.54306,GOAT MOUNTAIN NEAR OAKHURST 7SE  (GTM),GTMC1,80942ec,80942ef,80942eec
37.465,-119.29,GRAVEYARD MEADOW NEAR BASS LAKE 18NE  (GRV),GVYC1,809678c,809678f,809678f4
40.68306,-122.75,HOADLEY NEAR LEWISTON 3SE,HDLC1,54d257c,54d2579,54d2578c
38.51389,-119.81111,HIGHLAND MEADOW NEAR KIT CARSON 17SE  (HHM),HHMC1,80975fc,80975fd,80975fc4
41.09167,-122.49167,HIGHLAND LAKES NEAR TRINITY CENTER 13NE  (HIG),HIGC1,54d20a4,54d20a7,54d20a74
37.2275,-119.22056,HUNTINGTON LAKE NEAR BIG CREEK 2NE  (HNT),HNTC1,8095c5c,8095c5f,8095c5fc
38.15833,-119.66167,HORSE MEADOWS NEAR PINECREST 19ENE (HRS),HRSC1,8097114,8097111,8097111c
40.9,-122.25,HIRZ NEAR LAKEHEAD 8ESE,HRZC1,54d278c,54d278b,54d278a4
39.28194,-120.52694,HUYSINK NEAR SODA SPRINGS 9SW  (HYS),HYSC1,809beac,809bead,809bead4
37.78,-119.17806,GEM PASS NEAR JUNE LAKE 5W (GEM),JEMC1,809669c,809669d,809669d4
38.03306,-119.87806,LOWER KIBBIE NEAR PINE CREST 12SE (KIB),KIBC1,8097234,8097237,80972364
40.14,-120.715,KETTLE ROCK NEAR TAYLORSVILLE 8NE  (KTL),KRKC1,809dadc,809dad9,809dad8c
37.29833,-119.10333,KAISER POINT NEAR LAKESHORE 4ENE  (KSP),KSPC1,8095c34,8095c31,8095c304
38.925,-120.19694,LAKE LOIS NEAR SOUTH LAKE TAHOE 10W (LOS),LLSC1,809a284,809a285,809a2854
40.86694,-122.38306,LAKESHORE NEAR LAKEHEAD 3S,LSHC1,54d27bc,54d27b9,54d27b9c
37.61,-119.03306,MAMMOTH PASS NEAR MAMMOTH LAKES 4WSW  (MHP),MAMC1,80960cc,80960cd,80960cc4
37.59889,-119.97806,MERCED RIVER NEAR BRICEBURG NEAR MIDPINES 5NW  (MBB),MBBC1,8096c84,8096c87,8096c87c
41.225,-122.81167,MIDDLE BOULDER 3 NEAR CALLAHAN 6S  (MB3),MDBC1,54d2024,54d2021,54d20214
41.19833,-122.525,MUMBO BASIN NEAR DUNSMUIR 13W  (MUM),MUMC1,54cdf9c,54cdf9f,54cdf9ec
37.94806,-120.525,NEW MELONES DAM NEAR SONORA 10SW  (NMS),NMSC1,8090c24,8090c21,8090c204
37.34194,-119.36,NATURE POINT NEAR BASS LAKE 11ENE  (NTP),NTRC1,8095d3c,8095d39,8095d384
37.63611,-119.55111,OSTRANDER LAKE NEAR YOSEMITE VILLAGE 9S (STR),OSTC1,80968c4,80968c5,80968c54
37.25,-119.45806,PECKINPAH NEAR SOUTH FORK 2NE  (PCK),PCKC1,80942d4,80942d7,80942d74
38.04667,-119.66667,PARADISE MEADOW NEAR PINECREST 21ESE (PDS),PDSC1,80971bc,80971b9,80971b8c
40.20917,-121.15694,PRATTVILLE POWERPLANT NEAR ALMANOR (PVL),PLLC1,809d13c,809d139,809d1394
37.40306,-119.52,POISON RIDGE NEAR BASS LAKE 6NNE  (PSR),POSC1,8096824,8096823,80968224
40.99806,-121.74694,PIT #3 POWERPLANT NEAR BURNEY 9NW,PPHC1,54cda0c,54cda0d,54cda0c4
38.23833,-122.63667,PETALUMA - LYNCH CK,PTBC1,8085b44,8085b41,8085b404
41.31333,-122.525,PETERSON FLAT NEAR MOUNT SHASTA 11W  (PET),PTFC1,54cdfd4,54cdfd5,54cdfd4c
36.12167,-118.545,QUAKING ASPEN  (QUA),QUAC1,80c0194,80c0197,80c0196c
38.24333,-119.75833,LOWER RELIEF VALLEY NEAR DARDANELLE 8SSE (REL),RELC1,8097154,8097153,80971534
34.6,-119.2,ROSE VALLEY,RLYC1,80e997c,80e997d,80e997dc
39.13556,-120.94861,BEAR RIVER AT ROLLINS RESERVOIR NEAR COLFAX 2N,ROLC1,809b74c,809b74d,809b74dc
41.02306,-122.885,RED ROCK MOUNTAIN NEAR TRINITY CENTER 10WNW  (RRM),RRMC1,54d2164,54d2165,54d2164c
38.725,-121.21667,ROSEVILLE WATER TRMT PLT,RTPC1,809ae1c,809ae1d,809ae1cc
38.69833,-121.59361,SACRAMENTO METRO AIRPORT,SAPC1,809b2b4,809b2b7,809b2b7c
41.21,-122.14,SAND FLAT NEAR MOUNT SHASTA 4SW  (SDF),SDFC1,54cdea4,54cdea1,54cdea14
39.58306,-122.53306,STONY GORGE RESERVOIR NEAR ELK CREEK 1S (STG),SGEC1,8082524,8082527,8082527c
39.12806,-120.75,SUGAR PINE NEAR FORESTHILL 8NNE,SGPC1,809ba34,809ba31,809ba30c
40.72,-122.41694,SHASTA DAM (SACRAMENTO RIVER) NEAR SUMMIT CITY 2NNW  (SHS),SHDC1,54d28bc,54d28bd,54d28bcc
41.00528,-122.80167,SHIMMY LAKE NEAR TRINITY CENTER 5WNW  (SHM),SHMC1,54d2144,54d2143,54d2143c
38.67833,-120.12,SILVER LAKE NEAR KIT CARSON  (SIL),SILC1,8099f64,8099f67,8099f67c
38.09167,-119.43667,SLIDE CANYON NEAR MONO VILLAGE 5SW (SLI),SLIC1,809700c,809700b,809700b4
38.50167,-119.93667,STANISLAUS MEADOW NEAR TAMARACK 9NE  (SLM),SLMC1,8097584,8097587,8097587c
38.71806,-120.56306,SLY PARK NEAR POLLOCK PINES 3S  (SLP),SLPC1,809a474,809a473,809a4724
41.04611,-122.48111,SLATE CREEK NEAR DUNSMUIR 16SW  (SLT),SLTC1,54d20ac,54d20ad,54d20ad4
38.55528,-121.41833,SACRAMENTO 5ESE,SMTC1,809adac,809adaf,809adaec
40.46,-121.46,SNOW MOUNTAIN NEAR BURNEY 10SSW  (SNM),SNWC1,809d57c,809d57f,809d57e4
37.16833,-118.57056,SOUTH LAKE CABIN NEAR BISHOP 16SSW  (SLK),SOUC1,80be25c,80be25f,80be25fc
38.13306,-120.36694,STANISLAUS POWERHOUSE NEAR HATHAWAY PINES 3S  (SPW),SPWC1,8090b9c,8090b99,8090b994
41.16833,-121.93833,STOUTS MEADOW NEAR MCCLOUD 12ESE  (STM),STMC1,54cdbec,54cdbed,54cdbed4
40.825,-122.66,TRINITY GUARD STATION NEAR TRINITY CENTER 12SSE,TGSC1,54d267c,54d267f,54d267f4
38.44611,-120.48333,TIGER CREEK POWERHOUSE NEAR WEST POINT 3NNE  (TCP),TIGC1,809a0cc,809a0cf,809a0cf4
37.89306,-119.25694,TIOGA PASS-DANA MEADOWS NEAR LEE VINING 9SW (DAN),TIOC1,80965ac,80965af,80965aec
38.03,-120.35306,TELEGRAPH HILL NEAR COLUMBIA 3E  (TLH),TLHC1,8090c64,8090c63,8090c62c
37.165,-119.2,TAMARACK SUMMIT NEAR SHAVER LAKE 9NE  (TMR),TMRC1,8095c7c,8095c79,8095c794
37.87333,-119.35,TUOLUMNE MEADOWS (TUM),TUMC1,809659c,809659d,809659c4
36.36,-118.28833,TUNNEL NEAR CATAGO 15W (TUN),TUNC1,80c0734,80c0735,80c07354
40.91694,-122.81694,TAYLOR RIDGE NEAR WEAVERVILLE 15NNE (TYR),TYRC1,54d2404,54d2405,54d24044
37.18361,-118.93861,UPPER BURNT CORRAL MEADOW NEAR MONO HOT SPRINGS 11SE (UBC),UBCC1,8095934,8095937,80959374
37.38833,-118.90333,VOLCANIC KNOB NEAR BISHOP 28W  (VLC),VKOC1,8095e54,8095e57,8095e57c
37.00694,-118.98389,WISHON DAM POWERPLANT NEAR HUME 15NNW  (WSD),WSHC1,8095994,8095991,8095990c
37.74972,-119.58944,YOSEMITE VALLEY NEAR YOSEMITE VILLAGE 1NNW (YYV),YYVC1,8096f1c,8096f1f,8096f1f4
40.437836,-122.830933,ARBUCKLE BASIN,PLIC1,54d31bc,54d31b9,54d31b9c
40.889286,-123.142514,BACKBONE,BABC1,54d2344,54d2341,54d2341c
35.721667,-118.498889,WOFFORD HEIGHTS,WFHC1,80c1d2c,80c1d29,80c1d294
37.378422,-119.629531,BATTERSON,BSNC1,80969d4,80969d1,80969d1c
39.941647,-120.325289,PNF13 PORTABLE,TR999,809c22c,809c22d,809c22dc
32.739778,-114.884111,BUTTERCUP,BTTC1,80d6fdc,80d6fd9,80d6fd94
40.068656,-121.584,CARPENTER RIDGE,CDEC1,809d34c,809d349,809d348c
37.380242,-120.076967,CATHEYS VALLEY,CVBC1,8096adc,8096adf,8096adfc
38.38,-120.930278,CFA RAWS,CFAC1,809a884,809a887,809a887c
36.787778,-118.656111,CEDAR GROVE,CGVC1,80bfd84,80bfd87,80bfd864
33.818981,-117.573553,CORONA 1,CNAC1,80dcc74,80dcc71,80dcc70c
37.066492,-119.157264,DINKEY,DKYC1,8095bbc,8095bbf,8095bbec
36.962128,-119.175558,FENCE MEADOW,FNWC1,8095a4c,8095a4f,8095a4fc
39.091389,-120.731667,SEEDORCHARD,FSHC1,809ba4c,809ba4d,809ba4c4
36.011753,-121.241681,FORT HUNTER LIGGETT,FHLC1,8092eb4,8092eb3,8092eb3c
41.838281,-123.945344,GASQUET 2,GQEC1,54d014c,54d014f,54d014fc
33.084319,-116.876903,GOOSE VALLEY,GOSC1,80dbe94,80dbe93,80dbe93c
41.047833,-123.671278,HOOPA,HOAC1,54d17bc,54d17b9,54d17b9c
37.015144,-119.5678,HURLEY,PRHC1,8094484,8094485,80944854
38.911889,-122.706314,KONOCTI,KELC1,80838ac,80838ad,80838ac4
39.989167,-121.498717,LNF01 PORTABLE,TR145,809d2e4,809d2e5,809d2e4c
40.6295,-121.290056,LNF04 PORTABLE,TR147,54cd374,54cd373,54cd3724
33.309822,-117.423667,LAS FLORES,LSFC1,80dc644,80dc647,80dc6474
39.352617,-123.601575,MCGUIRES,MCGC1,8081bac,8081bab,8081bab4
39.807417,-122.945111,MENDOCINO PASS,MASC1,80821bc,80821bb,80821bb4
39.308283,-122.9397,MNF02 PORTABLE,TR164,8083d1c,8083d1b,8083d1ac
38.062925,-120.247253,MOUNT ELIZABETH,MOUC1,8090cbc,8090cbd,8090cbd4
37.376419,-119.179267,MOUNT TOM,MMTC1,8095dbc,8095dbd,8095dbcc
35.662611,-118.025472,WALKER PASS EAST,WAPC1,80c1a44,80c1a43,80c1a42c
37.391006,-118.552572,OWENS VALLEY,OVRC1,80be194,80be197,80be196c
33.016656,-116.635442,PINE HILLS,PIHC1,80dbda4,80dbda3,80dbda3c
40.021717,-121.222467,PNF21 PORTABLE,TR180,809d18c,809d18d,809d18d4
40.731222,-120.316583,RAVENDALE,RVDC1,809df9c,809df99,809df98c
40.515792,-122.292175,REDDING,RRAC1,54d2eac,54d2eab,54d2eabc
36.359694,-120.773,MARQUEZ 2011,MRQC1,809306c,809306f,809306e4
37.559825,-118.678406,ROCK CREEK,RCEC1,8095ff4,8095ff7,8095ff7c
39.417222,-122.1825,SAC NWR,NWRC1,80830dc,80830df,80830df4
39.6375,-120.865278,SADDLEBACK,SLEC1,809c62c,809c62f,809c62f4
41.138211,-123.906353,SCHOOLHOUSE,SHUC1,54d16dc,54d16db,54d16dbc
41.605369,-123.084417,KNF95 PORTABLE,TR189,54ce264,54ce263,54ce262c
37.136831,-119.261686,SHAVER,SHVC1,8095c84,8095c83,8095c824
39.367294,-122.572894,STONYFORD,SYWC1,8083bac,8083ba9,8083ba8c
36.91105,-119.306592,TRIMMER,TRMC1,8095aec,8095ae9,8095ae94
40.569167,-122.503056,MULE MOUNTAIN,MMOC1,54d2ee4,54d2ee3,54d2ee3c
33.856361,-116.859972,POPPET FLAT,POPC1,80db6a4,80db6a7,80db6a6c
33.605444,-116.939083,SAGE,HMMC1,80db70c,80db70d,80db70d4
32.600917,-116.841028,OTAY MOUNTAIN,OTYC1,80d941c,80d9419,80d9419c
37.419253,-119.745442,MIAMI,MIAC1,809698c,809698f,809698e4
40.138375,-123.823758,EEL RIVER CAMP,ERCC1,54d492c,54d492d,54d492cc
39.702328,-123.484906,LAYTONVILLE,LAYC1,8081dcc,8081dcf,8081dce4
37.314661,-119.039303,HIGH SIERRA,HSQC1,8095e84,8095e83,8095e82c
40.610514,-122.527314,WHISKEYTOWN HQ#2,OBRC1,54d2f1c,54d2f19,54d2f184
41.097472,-123.635889,BIG HILL,BIIC1,54d179c,54d179b,54d179bc
36.245356,-121.78015,BIG SUR,PPSC1,808d854,808d851,808d8514
36.231178,-118.869025,MILO,MOLC1,80eab24,80eab21,80eab20c
34.473942,-118.761561,TEMESCAL (LPF),TCLC1,80e9d6c,80e9d6b,80e9d6ac
34.734428,-120.006561,FIGUEROA,FGMC1,80ebfd4,80ebfd1,80ebfd14
34.681781,-119.353733,OZENA,OZNC1,80e99cc,80e99cf,80e99cf4
40.001944,-120.915,CASHMAN,CHAC1,809cffc,809cff9,809cff9c
39.143889,-120.508889,DUNCAN,DUCC1,809bc74,809bc77,809bc774
34.318753,-117.013892,BIG PINE FLAT,BPFC1,80c4afc,80c4af9,80c4af8c
35.531892,-118.630581,DEMOCRAT,DEMC1,80c1d84,80c1d85,80c1d84c
34.233889,-117.480278,LYTLE CREEK,LTLC1,80c3464,80c3463,80c3463c
36.129139,-120.620167,CALFIRE PORTABLE 43,TR419,80933dc,80933df,80933dfc
33.740278,-116.841389,CRANSTON,CNSC1,80db6d4,80db6d1,80db6d04
37.182222,-120.793889,SAN LUIS NWR,SLWC1,809170c,809170b,809170ac
34.758653,-120.485867,VANDENBERG,VDBC1,80ec17c,80ec17b,80ec17a4
32.685,-116.973611,SAN MIGUEL,MIGC1,80d95ac,80d95ab,80d95aac
36.410667,-118.809222,CASE MOUNTAIN,CSWC1,8095514,8095511,8095510c
35.70975,-117.972056,BLUE MAX,BMXC1,80c1a64,80c1a63,80c1a634
38.223611,-120.866389,CAMPO SECO,CMAC1,8090804,8090803,8090803c
41.999167,-121.700278,LOWER KLAMATH - FTS,LKNC1,54cecec,54cece9,54cece94
37.543733,-119.839697,JERSEYDALE,JSDC1,8096bec,8096be9,8096be8c
38.271944,-119.289167,BRIDGEPORT,BPOC1,8097a44,8097a45,8097a45c
41.627856,-121.298381,TIMBER MOUNTAIN,TBRC1,54cc04c,54cc049,54cc0484
40.721489,-123.496292,UNDERWOOD,UDWC1,54d3c0c,54d3c09,54d3c084
34.569381,-118.740189,WHITAKER PEAK,WTPC1,80e9d9c,80e9d9d,80e9d9c4
41.289722,-123.8575,NOTCHKO,NTCC1,54d109c,54d1099,54d10984
34.293611,-118.360833,LITTLE TUJUNGA,LTJC1,80c2924,80c2925,80c2924c
40.756153,-120.892125,GORDON,GORC1,54ccd0c,54ccd0d,54ccd0c4
34.445556,-117.851111,VALYERMO,VLYC1,80c31cc,80c31cb,80c31cb4
34.208611,-116.958611,BDF02 PORTABLE,TR782,80c4b2c,80c4b2f,80c4b2f4
34.37915,-117.687714,BIG PINES,BPNC1,80c316c,80c316f,80c316fc
35.35611,-119.04028,Bakersfield-California Avenue,CQ002,80ea6a4,80ea6a1,80ea6a04
32.67639,-115.48333,Calexico-Ethel Street,CQ004,80d7654,80d7655,80d76554
39.18889,-121.99806,Colusa-Sunrise Blvd,CQ005,8083674,8083675,80836754
38.53528,-121.77306,Davis-UCD Campus,CQ007,808528c,808528f,808528fc
35.34583,-118.85056,Edison,CQ008,80ea72c,80ea72b,80ea72a4
39.32722,-121.66861,Gridley,CQ010,808352c,808352f,808352fc
38.34278,-120.76472,Jackson-Clinton Road,CQ011,809a7bc,809a7bd,809a7bd4
37.6425,-120.99361,Modesto-14th Street,CQ012,809053c,809053f,809053f4
35.05028,-118.1475,Mojave,CQ013,80c2254,80c2251,80c2251c
35.43861,-119.01694,Oildale,CQ014,80ea684,80ea687,80ea686c
38.72472,-120.82194,Placerville-Gold Nugget Way,CQ015,809a574,809a575,809a5744
35.64389,-120.65611,Paso Robles,CQ016,80ecc5c,80ecc59,80ecc584
38.74611,-121.26472,Roseville-N Sunrise Blvd,CQ017,809b204,809b201,809b201c
38.56806,-121.49361,Sacramento - 1309 T Street,CQ018,809ad14,809ad13,809ad124
38.20194,-120.68944,San Andreas-Gold Strike Road,CQ019,80909b4,80909b5,80909b5c
37.95167,-121.26889,Stockton-Hazelton,CQ020,809012c,809012b,809012b4
38.94583,-119.96667,South Lake Tahoe-Sandy Way,CQ023,8099904,8099901,80999004
38.81167,-120.0325,Echo Summit,CQ024,80998cc,80998cf,80998cf4
34.9412,-120.4356,Santa Maria - South Broadway,CQ025,80ec6cc,80ec6c9,80ec6c84
37.96889,-120.38667,Sonora - Barretta Street,CQ026,8090c5c,8090c5b,8090c5b4
36.33278,-119.29083,Visalia,CQ027,80952f4,80952f7,80952f64
39.13889,-121.61917,Yuba City,CQ029,809b534,809b535,809b534c
34.271111,-118.1525,CLEAR CREEK,CEKC1,80c2e8c,80c2e8f,80c2e8e4
35.8644,-120.802981,BRADLEY,RBYC1,80932ec,80932ed,80932ecc
36.842203,-121.362158,HOLLISTER,HSEC1,80921dc,80921df,80921de4
38.345872,-120.229519,COTTAGE,STUC1,8090abc,8090abf,8090abf4
39.988061,-120.477592,COYOTE,CYVC1,809c39c,809c39b,809c39b4
37.990556,-122.644722,WOODACRE,WDAC1,808595c,808595f,808595ec
39.70861,-121.61722,Paradise - Airport,CQ030,809cd2c,809cd2d,809cd2d4
33.63028,-117.675,Mission Viejo,CQ042,80dce94,80dce91,80dce90c
33.81944,-116.49,Palm Springs-Fire Station,CQ044,80db1cc,80db1cf,80db1cf4
34.00056,-117.41528,Riverside-Rubidoux,CQ045,80dcb3c,80dcb3d,80dcb3cc
33.78889,-117.22778,Perris,CQ046,80dca1c,80dca1d,80dca1d4
33.70833,-116.21583,Indio-Jackson Street,CQ047,80daf7c,80daf79,80daf794
33.67639,-117.33083,Lake Elsinore-W Flint Street,CQ048,80dc99c,80dc999,80dc998c
33.92077,-116.85841,Banning-Airport,CQ050,80db414,80db411,80db4114
38.61389,-121.36833,Sacramento-Del Paso Manor,CQ052,809adbc,809adbf,809adbe4
38.30306,-121.42028,Elk Grove - Bruceville Road,CQ053,809ab9c,809ab99,809ab98c
38.68389,-121.16361,Folsom-Natoma Street,CQ054,809ae3c,809ae3f,809ae3fc
34.10389,-117.62917,Upland,CQ055,80c336c,80c336b,80c336a4
34.24139,-117.27556,Lake Gregory,CQ056,80c350c,80c350d,80c350cc
34.10056,-117.49222,Fontana-Arrow Highway,CQ057,80c34bc,80c34bb,80c34bb4
34.10667,-117.27361,San Bernardino,CQ058,80c3534,80c3535,80c35354
36.99972,-121.57528,Gilroy-9th Street,CQ060,8091e3c,8091e3b,8091e3b4
37.07944,-121.6,San Martin,CQ061,8091e04,8091e07,8091e06c
38.1025,-122.23806,Vallejo,CQ062,8085734,8085731,8085730c
37.69389,-121.79861,Livermore - Rincon,CQ065,808fe64,808fe63,808fe634
34.13611,-117.92389,Azusa,CQ066,80c327c,80c3279,80c3278c
34.06694,-118.22667,Los Angeles-North Main Street,CQ070,80c2c64,80c2c67,80c2c664
34.38361,-118.52556,Santa Clarita-Placerita,CQ071,80c2864,80c2867,80c28664
34.14444,-117.85,Glendora-Laurel,CQ073,80c3264,80c3261,80c32614
40.250742,-123.319803,RUTH,RLKC1,54d366c,54d366b,54d366ac
39.735908,-121.488983,JARBO GAP,JBGC1,809cd04,809cd05,809cd04c
38.626092,-120.527853,STEELY FORK,GZFC1,809a154,809a155,809a154c
33.930489,-116.949906,BEAUMONT,BNTC1,80db44c,80db449,80db4484
34.408175,-119.371244,CASITAS,CSVC1,80e9a64,80e9a63,80e9a634
35.0446,-116.07818,BALCH,UP033,80c5a04,80c5a07,80c5a07c
35.25378,-115.47925,CIMA,UP034,80cf79c,80cf79f,80cf79fc
34.99548,-115.68367,KELSO,UP071,80c57d4,80c57d7,80c57d74
35.41411,-115.26002,MOORE,UP165,80cf12c,80cf12f,80cf12ec
35.0424,-116.39645,DUNN,UP178,80c5ab4,80c5ab5,80c5ab5c
34.96707,-116.62858,MANIX,UP240,80c459c,80c459d,80c459c4
34.86334,-118.17267,WA6TK Rosamond,AP156,80c238c,80c2389,80c2389c
36.70823,-121.61278,N6TBQ Salinas,AP200,809200c,809200b,809200b4
40.44038,-122.24333,N6RZR-2 Anderson,AP525,54d2c6c,54d2c6d,54d2c6d4
36.98217,-122.01533,KE6AFE Santa Cruz,AP803,808e404,808e401,808e401c
34.60217,-120.09467,KB6OQJ Santa Ynez,AP901,80e953c,80e9539,80e9538c
34.56503,-118.1077,N6HGA-1 Palmdale,AP902,80c257c,80c257f,80c257f4
34.36833,-117.40817,W6MAF Hesperia,AP904,80c342c,80c342f,80c342f4
32.89,-117.25,W9IF-4 Torrey Pines Glider,AP907,80dc06c,80dc069,80dc0694
38.03317,-121.34733,CW0136 Stockton,C0136,80900bc,80900bf,80900be4
33.7476,-118.11124,CW0181 Seal Beach,C0181,80dd2fc,80dd2ff,80dd2fe4
35.1505,-118.51761,CW0464 Tehachapi,C0464,80c1f9c,80c1f9b,80c1f9bc
41.04207,-123.87562,CW0570 Blue Lake,C0570,54d1664,54d1661,54d16604
38.9561,-123.5449,CW0622 Manchester,C0622,8081164,8081167,80811664
34.177,-118.5988,CW0623 Woodland Hills,C0623,80c29ec,80c29eb,80c29ea4
33.92101,-118.05438,CW0645 Whittier,C0645,80c2d34,80c2d33,80c2d324
39.01617,-121.04283,CW0713 Auburn,C0713,809b0e4,809b0e7,809b0e7c
35.14642,-118.49858,CW1020 Tehachapi,C1020,80c1f9c,80c1f9d,80c1f9cc
38.407833,-120.155917,STF02 PORTABLE,POUC1,8097554,8097553,8097552c
37.784769,-118.982822,INF05 PORTABLE,TS037,8096144,8096145,80961444
38.039444,-122.57,BIG ROCK,NBRC1,8085bd4,8085bd7,8085bd6c
37.614194,-118.674306,INF04 PORTABLE,TS042,8096004,8096001,80960004
37.788333,-121.734722,LOS VAQUEROS,VAQC1,808fe44,808fe47,808fe464
39.399528,-120.211611,TNF02 PORTABLE,TS052,809be14,809be17,809be174
34.194219,-118.2134,SAN RAFAEL HILLS,SRXC1,80c2c1c,80c2c1f,80c2c1fc
33.83039,-118.04743,KB6CYS Cypress,AR144,80dd2c4,80dd2c3,80dd2c24
37.00214,-121.9363,W6TQP Soquel,AR172,808e3e4,808e3e3,808e3e2c
34.20434,-118.13818,WB6YPF Altadena,AR180,80c2c2c,80c2c29,80c2c294
39.2308,-120.984,CW1397 Nevada City,C1397,809b774,809b773,809b772c
34.22336,-116.40951,N6GIW Landers,AR190,80dad5c,80dad5f,80dad5fc
39.32556,-120.36667,CENTRAL SIERRA SNOW LAB,CSSL,809be84,809be85,809be85c
34.290583,-117.2135,ROCK CAMP,RCPC1,80c3584,80c3583,80c35834
